colpushtext_image,colpushtext_image/_alt,link,link/_text,link/_title,colpushtext_link,colpushtext_link/_text,colpushtext_link/_title,jobtitletext_link,jobtitletext_link/_text,jobtitletext_link/_title,name_value,jobinfotext_value_1,label,jobinfotext_value_2,views_value,viewnumber_value,viewnumber_value_numbers,textgraycol_descriptions,whatdowe_label,whatdowe_descriptions,"_PAGE_NUMBER"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-dao-tao-muc-luong-tu-30-50-trieu-1-591053-jd","Vingroup – Bệnh Viện Đa Khoa Quốc Tế Vinmec","","http://www.vietnamworks.com/truong-phong-dao-tao-muc-luong-tu-30-50-trieu-1-591053-jd","Trưởng Phòng Đào Tạo (Mức Lương Từ 30 - 50 Triệu)","","Vingroup – Bệnh Viện Đa Khoa Quốc Tế Vinmec","Ha Noi, Ho Chi Minh","|","Manager","Posted: 19/08/2015","Views: 1512","1512","Quản Trị Chất Lượng; Y Tế Cộng Đồng; Quản Trị Nhân Sự","What do we offer?","Theo Quy định của Công ty","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-nhan-su-88-591043-jd","Công Ty TNHH Saigon Precision","","http://www.vietnamworks.com/truong-phong-nhan-su-88-591043-jd","Trưởng Phòng Nhân Sự","","Công Ty TNHH Saigon Precision","Dong Nai, Ho Chi Minh","|","Manager","Posted: 19/08/2015","Views: 895","895","Tiếng Nhật; Trưởng Phòng Nhân Sự","What do we offer?","- Lương, Thưởng theo năng lực- Phụ cấp; - 14 ngày nghỉ có lương- 2 ngày nghỉ thứ 7/ tháng; - Xe đưa đón tại TPHCM và Đồng Nai","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-hcns-kiem-ke-toan-so-luong-01-nguoi-591030-jd","Công Ty Cổ Phần Đầu Tư Công Nghiệp Thái Nam","","http://www.vietnamworks.com/nhan-vien-hcns-kiem-ke-toan-so-luong-01-nguoi-591030-jd","Nhân Viên HCNS Kiêm Kế Toán – Số Lượng 01 Người","","Công Ty Cổ Phần Đầu Tư Công Nghiệp Thái Nam","Ba Ria - Vung Tau, Lam Dong","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1338","1338","Có Khả Năng Sử Dụng Thành Thạo Phần Mềm Tin Học Văn Phòng; Ke Toan; Hành Chính - Nhân Sự","What do we offer?","Được hưởng mức lương hấp dẫn theo thỏa thuận và chế độ của Công ty; Hưởng đầy đủ các chế độ, quyền lợi theo luật định (BHXH, BHYT...); Có cơ hội thăng tiến, đào tạo, có điều kiện khẳng định bản thân","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nam-nhan-vien-hanh-chinh-nhan-su-1-1-591019-jd","Công Ty Cổ Phần Vận Tải Thương Mại Và Xây Dựng Xuân Thiệu","","http://www.vietnamworks.com/nam-nhan-vien-hanh-chinh-nhan-su-1-1-591019-jd","*** Nam Nhân Viên Hành Chính Nhân Sự ***","","Công Ty Cổ Phần Vận Tải Thương Mại Và Xây Dựng Xuân Thiệu","Ha Noi","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 811","811","Có Tinh Thần Trách Nhiệm Cao; Sử Dụng Thành Thạo Vi Tính Văn Phòng; Hành Chính - Nhân Sự","What do we offer?","Lương thỏa thuận theo công việc; Đóng bảo hiểm sau khi ký hợp đồng lao động chính thức; Các chế độ khác đầy đủ theo luật lao động","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-hcns-02-1-591011-jd","Sungwoo Vina Co., Ltd","","http://www.vietnamworks.com/truong-phong-hcns-02-1-591011-jd","Trưởng Phòng HCNS (02)","","Sungwoo Vina Co., Ltd","Bac Ninh","|","Manager","Posted: 19/08/2015","Views: 452","452","Human Resource Manager; Trưởng Phòng Hành Chính Nhân Sự; HR Mananger","What do we offer?","Được hưởng mức lương xứng đáng với năng lực, kinh nghiệm làm việc; Có xe đưa đón Hà Nội – Sungwoo; Làm việc trong một môi trường năng động, chuyên nghiệp","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/personal-assistant-to-gd-1-590978-jd","Công Ty TNHH Al Naboodah Quốc Tế Việt Nam - Harley-davidson of Saigon","","http://www.vietnamworks.com/personal-assistant-to-gd-1-590978-jd","Personal Assistant To Gd","","Công Ty TNHH Al Naboodah Quốc Tế Việt Nam - Harley-davidson of Saigon","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1122","1122","Personal Assistant; Assistant; - Trợ Lý Cho Giám Đốc","What do we offer?","Pay social insurance By full salary; Healthy insurance for employees; Bonus for every quarter","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/giam-doc-nhan-su-31-1-590933-jd","Công Ty TNHH Đức Lợi 2","","http://www.vietnamworks.com/giam-doc-nhan-su-31-1-590933-jd","Giám Đốc Nhân Sự","","Công Ty TNHH Đức Lợi 2","Binh Duong","|","Director","Posted: 19/08/2015","Views: 474","474","Quản Trị, Hành Chánh, Luật; Tổ Chức và Giám Sát Công Việc; Lãnh Đạo Nhân Viên","What do we offer?","Theo quy định của công ty","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-officer-20-590921-jd","Panasonic R&D Center Viet Nam Co., Ltd.","","http://www.vietnamworks.com/hr-officer-20-590921-jd","HR Officer","","Panasonic R&D Center Viet Nam Co., Ltd.","Ha Noi","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1529","1529","Administrative/clerical; Human Resources","What do we offer?","GOOD REMUNERATION PACKAGE","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/deputy-hr-adm-manager-590168-jd","Cma Cgm JSC Vietnam","","http://www.vietnamworks.com/deputy-hr-adm-manager-590168-jd","Deputy HR & Adm. Manager","","Cma Cgm JSC Vietnam","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 19/08/2015","Views: 915","915","Management & Leadership; - English - Advanced Level; Problem-solving Skills","What do we offer?","Additional health care insurance; Summer holiday","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/hr-staff-18-590865-jd","NITORI Furniture Vietnam EPE","","http://www.vietnamworks.com/hr-staff-18-590865-jd","HR Staff","","NITORI Furniture Vietnam EPE","Ha Noi","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 975","975","- English - Advanced Level; Labor Law; - Training & Coaching Skill;","What do we offer?","Thưởng 2 lần/năm; Xe đưa đón từ nội thành Hà Nội; Bữa ăn miễn phí","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/0138-hn-thong-dich-vien-tieng-nhat-600-750-1-586362-jd","Công Ty Sản Xuất Của Nhật","","http://www.vietnamworks.com/0138-hn-thong-dich-vien-tieng-nhat-600-750-1-586362-jd","[0138-HN] Thông Dịch Viên Tiếng Nhật ($600-$750)","","Công Ty Sản Xuất Của Nhật","Ha Noi","|","Experienced (Non-Manager)","Posted: 04/08/2015","Views: 713","713","Thành Thạo Microsoft Word, Powerpoint, Excel...; Tiếng Nhật N2","What do we offer?","Thưởng tết (ít nhất 1 tháng lương), Tăng lương mỗi năm; Phụ cấp ăn trưa; Xe bus đưa đón","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/administration-and-human-resource-cum-ceo-assistant-senior-level-590807-jd","Carpa Commercial Viet Nam Jsc/ Carpa Investment Holdings","","http://www.vietnamworks.com/administration-and-human-resource-cum-ceo-assistant-senior-level-590807-jd","Administration and Human Resource Cum CEO Assistant -senior Level","","Carpa Commercial Viet Nam Jsc/ Carpa Investment Holdings","Ha Noi","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 2548","2548","- Tieng Anh Nghe Noi Doc Viet; * Giao Tiếp Tốt , Cẩn Thận Trong Công Việc,; Co Trách Nhiệm Công Việc Cao","What do we offer?","Lương thỏa thuận theo năng lực; Annual leave, Insuarance, travelling and training; Có cơ hội thăng tiến cao","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/admin-11-590802-jd","Công Ty TNHH Kỹ Thuật Và Xây Dựng Việt Thiên","","http://www.vietnamworks.com/admin-11-590802-jd","Admin","","Công Ty TNHH Kỹ Thuật Và Xây Dựng Việt Thiên","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1179","1179","Assistant; Clerical; Admin Task","What do we offer?","Thưởng lễ, tết hàng năm; BHXH, BHYT, BHTN theo quy định của Luật lao động VN","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/acadamic-suppervisor-manager-truong-pho-phong-hoc-vu-chuyen-mon-590797-jd","The American Academy of Vietnam (AMA)","","http://www.vietnamworks.com/acadamic-suppervisor-manager-truong-pho-phong-hoc-vu-chuyen-mon-590797-jd","Acadamic Suppervisor/ Manager (trưởng/ Phó Phòng Học Vụ, Chuyên Môn)","","The American Academy of Vietnam (AMA)","Ho Chi Minh","|","Manager","Posted: 19/08/2015","Views: 627","627","Academic Achievement; Academic Management; Academic Manager","What do we offer?","Lương tháng 13; PIV care; 12 ngày phép năm","6"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/ke-toan-tong-hop-540-584926-jd","Công Ty TNHH Sungdo Eng Vietnam","","http://www.vietnamworks.com/ke-toan-tong-hop-540-584926-jd","Kế Toán Tổng Hợp","","Công Ty TNHH Sungdo Eng Vietnam","Ha Noi","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1555","1555","Hàn Quốc; - Tiếng Anh Giao Tiếp Tốt.; - Kế Toán / Accounting","What do we offer?","3 ngày nghỉ phép có lương; có cơ hội được đào tạo tại hàn quốc; có cơ hội làm việc tại các công trình lớn trong dự án của công ty","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/english-assistant-tro-ly-thanh-thao-tieng-anh-urgent-590397-jd","Lime Walk Company (flower Shop)","","http://www.vietnamworks.com/english-assistant-tro-ly-thanh-thao-tieng-anh-urgent-590397-jd","English Assistant ( Trợ Lý Thành Thạo Tiếng Anh) - Urgent","","Lime Walk Company (flower Shop)","Ha Noi","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1185","1185","Flower; Assistant; English","What do we offer?","All benefits in accordance to Vietnam Labor Laws and company’s policies; Having lunch and uniform provided; Working hours: from 8 am to 5 pm","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/general-manager-vietnam-m-f-590725-jd","Msp-consulting","","http://www.vietnamworks.com/general-manager-vietnam-m-f-590725-jd","General Manager Vietnam (m/f)","","Msp-consulting","Binh Duong","|","Director","Posted: 19/08/2015","Views: 907","907","General Manager; 5 - 10 Years Experience; Manufacturing Management","What do we offer?","Expected salary; Earliest possible start date","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/consultant-of-headhunt-manager-team-leader-senior-consultant-590596-jd","Hyundai CNS","","http://www.vietnamworks.com/consultant-of-headhunt-manager-team-leader-senior-consultant-590596-jd","Consultant Of Headhunt /manager/ Team Leader/senior Consultant","","Hyundai CNS","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 19/08/2015","Views: 607","607","• English - Advanced Level; • Sales Skill; • Teamworking, Problems Solving Skill, Time Manage","What do we offer?","INCENTIVE; AWARDS OF MONTHLY; TRIP A WINNER OF YEAR TO HEADQUATER","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-van-phong-tong-giam-doc-so-luong-6-nguoi-590733-jd","Tập Đoàn T&T","","http://www.vietnamworks.com/chuyen-vien-van-phong-tong-giam-doc-so-luong-6-nguoi-590733-jd","Chuyên Viên Văn Phòng Tổng Giám Đốc - Số Lượng 6 Người","","Tập Đoàn T&T","Ha Noi","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1412","1412","Thương Mại, Xuất Nhập Khẩu; Bất Động Sản, Xây Dựng; Tài Chính Đầu Tư","What do we offer?","- Có cơ hội thăng tiến, đào tạo, có điều kiện khẳng định bản thân; - Được hưởng mức lương hấp dẫn theo thỏa thuận; - Đầy đủ các chế độ, quyền lợi theo luật định (BHXH, BHYT...)","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/quan-ly-chi-nhanh-2-590299-jd","Công Ty TNHH Mèo Gabi","","http://www.vietnamworks.com/quan-ly-chi-nhanh-2-590299-jd","Quản Lý Chi Nhánh","","Công Ty TNHH Mèo Gabi","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 18/08/2015","Views: 1021","1021","- Marketing, PR; - Quản Lý Nhân Sự, Chấm Công, Giao Tiếp; Kinh Nghiệm 2-3 Năm","What do we offer?","lương cơ bản + thưởng % theo chỉ tiêu Doanh thu/hàng tháng; có đồ ăn/ thức uống từ sáng - chiều; cơ hội thăng tiến, làm việc thực tế với các công việc đa dạng khác","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/chuyen-vien-nhan-su-chi-nhan-ung-vien-tot-nghiep-dao-tao-nganh-nhan-su-589547-jd","Công Ty TNHH Công Nghệ Và Xét Nghiệm Y Học","","http://www.vietnamworks.com/chuyen-vien-nhan-su-chi-nhan-ung-vien-tot-nghiep-dao-tao-nganh-nhan-su-589547-jd","Chuyên Viên Nhân Sự / Chỉ Nhận Ứng Viên Tốt Nghiệp Đào Tạo Ngành Nhân Sự","","Công Ty TNHH Công Nghệ Và Xét Nghiệm Y Học","Ha Noi","|","Experienced (Non-Manager)","Posted: 14/08/2015","Views: 2686","2686","Nhân Sự - Hành Chính; Human Resource; HR Executive","What do we offer?","- Làm việc trong môi trường chuyên nghiệp; - Thu nhập theo hiệu suất lao động, xứng đáng theo năng lực; - Được hưởng các chế độ đãi ngộ bao gồm: Chăm sóc sức khỏe cho bản thân và gia đình, nghỉ lễ tết,...","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-hanh-chinh-le-tan-13-590470-jd","Vpbank Securities Co., Ltd","","http://www.vietnamworks.com/nhan-vien-hanh-chinh-le-tan-13-590470-jd","Nhân Viên Hành Chính Lễ Tân","","Vpbank Securities Co., Ltd","Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 2423","2423","Giao Tiếp Tiếng Anh Tốt; Nhân Viên Lễ Tân; Nhân Viên Hành Chính","What do we offer?","Lương, thưởng cạnh tranh theo năng lực và hiệu quả công việc; Chế độ bảo hiểm sức khỏe toàn diện AON Care","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/ms02-nu-nhan-vien-hanh-chinh-1-590592-jd","Vietnam Nippon Seiki Co., Ltd","","http://www.vietnamworks.com/ms02-nu-nhan-vien-hanh-chinh-1-590592-jd","[ Ms02] Nữ Nhân Viên Hành Chính","","Vietnam Nippon Seiki Co., Ltd","Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 2201","2201","Có Khả Năng Giao Tiếp Tốt Bằng Tiếng Anh ( Toeic>=500 Điểm); Ưu Tiên Ứng Viên Có Kinh Nghiệm Trong Thực Hiện Các Công Việc Hành Chính; Tốt Ngiệp Đại Học Chuyên Ngành: Kinh Tế, Thương Mại, Ngoại Ngữ","What do we offer?","Được hưởng các chế độ lương, thưởng, phúc lợi theo quy định của pháp luật Việt Nam và của công ty; Đào tạo trong môi trường chuyên nghiệp; Được đưa đón đi làm bằng xe của Công ty","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/ms01-nu-nhan-vien-phu-trach-nhan-su-1-590589-jd","Vietnam Nippon Seiki Co., Ltd","","http://www.vietnamworks.com/ms01-nu-nhan-vien-phu-trach-nhan-su-1-590589-jd","[ Ms01] Nữ Nhân Viên Phụ Trách Nhân Sự","","Vietnam Nippon Seiki Co., Ltd","Ha Noi","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 2236","2236","Có Ít Nhất 1 Năm Kinh Nghiệm Trong Lĩnh Vực Nhân Sự, Ưu Tiên Ứng Viên Có Kinh Nghiệm Về Tuyển Dụng, Đào Tạo; Tốt Ngiệp Đại Học Chuyên Ngành: Quản Trị Nhân Sự, Kinh Tế, Thương Mại, Ngoại Ngữ; Có Khả Năng Giao Tiếp Tốt Bằng Tiếng Anh (toeic>=500 Điểm)","What do we offer?","Được hưởng các chế độ lương, thưởng, phúc lợi theo quy định của pháp luật Việt Nam và của công ty; Đào tạo trong môi trường chuyên nghiệp; Được đưa đón đi làm bằng xe của Công ty","7"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/truong-phong-tuyen-sinh-va-dich-vu-khach-hang-590585-jd","Tập Đoàn Phát Triển Giáo Dục Quốc Tế Đông Dương","","http://www.vietnamworks.com/truong-phong-tuyen-sinh-va-dich-vu-khach-hang-590585-jd","Trưởng Phòng Tuyển Sinh Và Dịch Vụ Khách Hàng","","Tập Đoàn Phát Triển Giáo Dục Quốc Tế Đông Dương","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 18/08/2015","Views: 828","828","Admin; Hành Chính Nhân Sự; Quản Trị Nhân Sự","What do we offer?","lương tháng thứ 13; 12 ngày nghỉ phép trong năm.","7"
